id,insert_time,create_time,last_modify_time,personid,courseid,clazzid,type,fid
"","	2022-03-20 21:37:38	","	2022-03-20 21:37:38	","	2022-03-20 21:37:38	","	147388223	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:37:53	","	2022-03-20 21:37:53	","	2022-03-20 21:37:53	","	197262296	","	222602451	",,"	coursepv	",1727
"","	2022-03-20 21:39:29	","	2022-03-20 21:39:29	","	2022-03-20 21:39:29	","	147392727	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-03-20 21:39:29	","	2022-03-20 21:39:29	","	2022-03-20 21:39:29	","	147392727	","	223018597	","	51541153	","	workscore	",1727
"","	2022-03-20 21:40:13	","	2022-03-20 21:40:13	","	2022-03-20 21:40:13	","	147388223	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 21:40:13	","	2022-03-20 21:40:13	","	2022-03-20 21:40:13	","	147388223	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:41:12	","	2022-03-20 21:41:12	","	2022-03-20 21:41:12	","	147392418	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-20 21:42:40	","	2022-03-20 21:42:40	","	2022-03-20 21:42:40	","	147392262	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 21:42:40	","	2022-03-20 21:42:40	","	2022-03-20 21:42:40	","	147392262	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:43:15	","	2022-03-20 21:43:15	","	2022-03-20 21:43:15	","	147388223	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 21:43:15	","	2022-03-20 21:43:15	","	2022-03-20 21:43:15	","	147388223	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:46:16	","	2022-03-20 21:46:16	","	2022-03-20 21:46:16	","	147392262	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-20 21:46:21	","	2022-03-20 21:46:21	","	2022-03-20 21:46:21	","	153867382	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 21:46:21	","	2022-03-20 21:46:21	","	2022-03-20 21:46:21	","	153867382	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:49:10	","	2022-03-20 21:49:10	","	2022-03-20 21:49:10	","	147393726	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 21:49:41	","	2022-03-20 21:49:41	","	2022-03-20 21:49:41	","	147393726	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 21:50:57	","	2022-03-20 21:50:57	","	2022-03-20 21:50:57	","	147385556	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 21:50:57	","	2022-03-20 21:50:57	","	2022-03-20 21:50:57	","	147385556	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 21:53:08	","	2022-03-20 21:53:08	","	2022-03-20 21:53:08	","	147386174	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 22:03:00	","	2022-03-20 22:03:00	","	2022-03-20 22:03:00	","	111947139	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-20 22:05:55	","	2022-03-20 22:05:55	","	2022-03-20 22:05:55	","	111944733	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 22:13:38	","	2022-03-20 22:13:38	","	2022-03-20 22:13:38	","	147389057	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:13:38	","	2022-03-20 22:13:38	","	2022-03-20 22:13:38	","	147389057	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 22:14:09	","	2022-03-20 22:14:09	","	2022-03-20 22:14:09	","	147381317	","	222807286	","	51037242	","	accesslog	",1727
"","	2022-03-20 22:14:16	","	2022-03-20 22:14:16	","	2022-03-20 22:14:16	","	147381317	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-03-20 22:21:14	","	2022-03-20 22:21:14	","	2022-03-20 22:21:14	","	147389057	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:21:14	","	2022-03-20 22:21:14	","	2022-03-20 22:21:14	","	147389057	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 22:22:23	","	2022-03-20 22:22:23	","	2022-03-20 22:22:23	","	147389057	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-20 22:25:41	","	2022-03-20 22:25:41	","	2022-03-20 22:25:41	","	111946436	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 22:26:12	","	2022-03-20 22:26:12	","	2022-03-20 22:26:12	","	111946436	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 22:32:58	","	2022-03-20 22:32:58	","	2022-03-20 22:32:58	","	147374459	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 22:34:55	","	2022-03-20 22:34:55	","	2022-03-20 22:34:55	","	112709080	","	222602451	",,"	createchapter	",1727
"","	2022-03-20 22:34:56	","	2022-03-20 22:34:56	","	2022-03-20 22:34:56	","	112709080	","	222602451	",,"	editcard	",1727
"","	2022-03-20 22:35:30	","	2022-03-20 22:35:30	","	2022-03-20 22:35:30	","	112709080	","	222602451	",,"	renamechapter	",1727
"","	2022-03-20 22:38:29	","	2022-03-20 22:38:29	","	2022-03-20 22:38:29	","	112709080	","	222602451	",,"	uploadchapterfile	",1727
"","	2022-03-20 22:38:29	","	2022-03-20 22:38:29	","	2022-03-20 22:38:29	","	112709080	","	222602451	",,"	editcard	",1727
"","	2022-03-20 22:43:52	","	2022-03-20 22:43:52	","	2022-03-20 22:43:52	","	111947216	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 22:48:07	","	2022-03-20 22:48:07	","	2022-03-20 22:48:07	","	111949448	","	222602451	","	50522391	","	workscore	",1727
"","	2022-03-20 22:52:00	","	2022-03-20 22:52:00	","	2022-03-20 22:52:00	","	111949448	","	222602451	","	50522391	","	workanswer	",1727
"","	2022-03-20 22:52:28	","	2022-03-20 22:52:28	","	2022-03-20 22:52:28	","	147377161	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:52:28	","	2022-03-20 22:52:28	","	2022-03-20 22:52:28	","	147377161	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 22:53:49	","	2022-03-20 22:53:49	","	2022-03-20 22:53:49	","	147388754	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-03-20 22:54:32	","	2022-03-20 22:54:32	","	2022-03-20 22:54:32	","	111947139	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-20 22:56:16	","	2022-03-20 22:56:16	","	2022-03-20 22:56:16	","	147393394	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:56:16	","	2022-03-20 22:56:16	","	2022-03-20 22:56:16	","	147393394	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 22:58:10	","	2022-03-20 22:58:10	","	2022-03-20 22:58:10	","	147392573	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:58:10	","	2022-03-20 22:58:10	","	2022-03-20 22:58:10	","	147392573	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 22:59:32	","	2022-03-20 22:59:32	","	2022-03-20 22:59:32	","	147393394	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 22:59:32	","	2022-03-20 22:59:32	","	2022-03-20 22:59:32	","	147393394	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 23:01:00	","	2022-03-20 23:01:00	","	2022-03-20 23:01:00	","	147392573	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 23:01:00	","	2022-03-20 23:01:00	","	2022-03-20 23:01:00	","	147392573	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 23:04:33	","	2022-03-20 23:04:33	","	2022-03-20 23:04:33	","	111947580	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-20 23:04:33	","	2022-03-20 23:04:33	","	2022-03-20 23:04:33	","	111947580	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-20 23:06:41	","	2022-03-20 23:06:41	","	2022-03-20 23:06:41	","	111948656	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 23:09:06	","	2022-03-20 23:09:06	","	2022-03-20 23:09:06	","	111948656	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-20 23:09:06	","	2022-03-20 23:09:06	","	2022-03-20 23:09:06	","	111948656	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-20 23:12:10	","	2022-03-20 23:12:10	","	2022-03-20 23:12:10	","	111945162	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-20 23:12:59	","	2022-03-20 23:12:59	","	2022-03-20 23:12:59	","	147392830	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-03-20 23:12:59	","	2022-03-20 23:12:59	","	2022-03-20 23:12:59	","	147392830	","	223018597	","	51541153	","	workscore	",1727
"","	2022-03-20 23:16:21	","	2022-03-20 23:16:21	","	2022-03-20 23:16:21	","	111948451	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 23:17:34	","	2022-03-20 23:17:34	","	2022-03-20 23:17:34	","	112709080	","	222602451	",,"	uploadchapterfile	",1727
"","	2022-03-20 23:17:34	","	2022-03-20 23:17:34	","	2022-03-20 23:17:34	","	112709080	","	222602451	",,"	editcard	",1727
"","	2022-03-20 23:21:31	","	2022-03-20 23:21:31	","	2022-03-20 23:21:31	","	111944856	","	222602451	","	50522391	","	accesslog	",1727
"","	2022-03-20 23:22:19	","	2022-03-20 23:22:19	","	2022-03-20 23:22:19	","	111944856	","	222602451	","	50522391	","	accesslog	",1727
"","	2022-03-20 23:35:02	","	2022-03-20 23:35:02	","	2022-03-20 23:35:02	","	147388983	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-03-20 23:35:02	","	2022-03-20 23:35:02	","	2022-03-20 23:35:02	","	147388983	","	223018597	","	51541153	","	workscore	",1727
"","	2022-03-20 23:40:09	","	2022-03-20 23:40:09	","	2022-03-20 23:40:09	","	147377161	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 23:40:09	","	2022-03-20 23:40:09	","	2022-03-20 23:40:09	","	147377161	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 23:40:49	","	2022-03-20 23:40:49	","	2022-03-20 23:40:49	","	111943916	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-20 23:46:59	","	2022-03-20 23:46:59	","	2022-03-20 23:46:59	","	147387388	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 23:46:59	","	2022-03-20 23:46:59	","	2022-03-20 23:46:59	","	147387388	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-20 23:48:27	","	2022-03-20 23:48:27	","	2022-03-20 23:48:27	","	147387388	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-20 23:48:27	","	2022-03-20 23:48:27	","	2022-03-20 23:48:27	","	147387388	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-21 00:03:37	","	2022-03-21 00:03:37	","	2022-03-21 00:03:37	","	147380018	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 00:03:38	","	2022-03-21 00:03:38	","	2022-03-21 00:03:38	","	111948656	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-21 00:03:38	","	2022-03-21 00:03:38	","	2022-03-21 00:03:38	","	111948656	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-21 00:08:30	","	2022-03-21 00:08:30	","	2022-03-21 00:08:30	","	147378452	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-03-21 00:11:33	","	2022-03-21 00:11:33	","	2022-03-21 00:11:33	","	111947389	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-21 00:11:33	","	2022-03-21 00:11:33	","	2022-03-21 00:11:33	","	111947389	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-21 00:18:44	","	2022-03-21 00:18:44	","	2022-03-21 00:18:44	","	147385971	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-03-21 00:21:09	","	2022-03-21 00:21:09	","	2022-03-21 00:21:09	","	111946436	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 00:21:39	","	2022-03-21 00:21:39	","	2022-03-21 00:21:39	","	111946436	","	222808035	","	50991373	","	workanswer	",1727
"","	2022-03-21 00:21:39	","	2022-03-21 00:21:39	","	2022-03-21 00:21:39	","	111946436	","	222808035	","	50991373	","	workscore	",1727
"","	2022-03-21 00:34:05	","	2022-03-21 00:34:05	","	2022-03-21 00:34:05	","	147393593	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 01:26:27	","	2022-03-21 01:26:27	","	2022-03-21 01:26:27	","	111948451	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 01:46:55	","	2022-03-21 01:46:55	","	2022-03-21 01:46:55	","	147386210	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 01:59:33	","	2022-03-21 01:59:33	","	2022-03-21 01:59:33	","	111944682	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 02:07:00	","	2022-03-21 02:07:00	","	2022-03-21 02:07:00	","	111943801	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 02:12:07	","	2022-03-21 02:12:07	","	2022-03-21 02:12:07	","	51455892	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 08:07:09	","	2022-03-21 08:07:09	","	2022-03-21 08:07:09	","	147383067	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-21 08:08:04	","	2022-03-21 08:08:04	","	2022-03-21 08:08:04	","	147383067	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-21 08:08:04	","	2022-03-21 08:08:04	","	2022-03-21 08:08:04	","	147383067	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-21 08:08:07	","	2022-03-21 08:08:07	","	2022-03-21 08:08:07	","	147383067	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-21 08:08:43	","	2022-03-21 08:08:43	","	2022-03-21 08:08:43	","	147383067	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-21 08:08:43	","	2022-03-21 08:08:43	","	2022-03-21 08:08:43	","	147383067	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-21 08:09:01	","	2022-03-21 08:09:01	","	2022-03-21 08:09:01	","	147383067	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-21 08:22:55	","	2022-03-21 08:22:55	","	2022-03-21 08:22:55	","	147393285	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-03-21 08:29:24	","	2022-03-21 08:29:24	","	2022-03-21 08:29:24	","	111946049	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-03-21 08:31:20	","	2022-03-21 08:31:20	","	2022-03-21 08:31:20	","	147392798	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-03-21 08:31:50	","	2022-03-21 08:31:50	","	2022-03-21 08:31:50	","	147392798	","	222807286	","	50989234	","	accesslog	",1727
"","	2022-03-21 08:40:54	","	2022-03-21 08:40:54	","	2022-03-21 08:40:54	","	147377077	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-21 08:52:31	","	2022-03-21 08:52:31	","	2022-03-21 08:52:31	","	111947740	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 09:06:22	","	2022-03-21 09:06:22	","	2022-03-21 09:06:22	","	147393726	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 09:10:11	","	2022-03-21 09:10:11	","	2022-03-21 09:10:11	","	197262296	","	222602451	",,"	coursepv	",1727
"","	2022-03-21 09:10:18	","	2022-03-21 09:10:18	","	2022-03-21 09:10:18	","	197262296	","	222602451	",,"	coursepv	",1727
"","	2022-03-21 09:10:21	","	2022-03-21 09:10:21	","	2022-03-21 09:10:21	","	197262296	","	222602451	",,"	coursepv	",1727
"","	2022-03-21 09:11:47	","	2022-03-21 09:11:47	","	2022-03-21 09:11:47	","	197262296	","	222602451	","	50522391	","	piyuework	",1727
"","	2022-03-21 09:11:47	","	2022-03-21 09:11:47	","	2022-03-21 09:11:47	","	111949448	","	222602451	","	50522391	","	workscore	",1727
"","	2022-03-21 09:16:19	","	2022-03-21 09:16:19	","	2022-03-21 09:16:19	","	111945078	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-03-21 09:26:22	","	2022-03-21 09:26:22	","	2022-03-21 09:26:22	","	111945078	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-03-21 09:26:22	","	2022-03-21 09:26:22	","	2022-03-21 09:26:22	","	111945078	","	223018597	","	51541153	","	workscore	",1727
"","	2022-03-21 09:29:26	","	2022-03-21 09:29:26	","	2022-03-21 09:29:26	","	197262296	","	222602451	",,"	coursepv	",1727
"","	2022-03-21 09:36:45	","	2022-03-21 09:36:45	","	2022-03-21 09:36:45	","	111947216	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 09:38:16	","	2022-03-21 09:38:16	","	2022-03-21 09:38:16	","	111945078	","	223018597	","	51541153	","	workanswer	",1727
"","	2022-03-21 09:38:16	","	2022-03-21 09:38:16	","	2022-03-21 09:38:16	","	111945078	","	223018597	","	51541153	","	workscore	",1727
"","	2022-03-21 09:38:20	","	2022-03-21 09:38:20	","	2022-03-21 09:38:20	","	111945078	","	223018597	","	51541153	","	accesslog	",1727
"","	2022-03-21 09:46:11	","	2022-03-21 09:46:11	","	2022-03-21 09:46:11	","	197688791	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:51:40	","	2022-03-21 09:51:40	","	2022-03-21 09:51:40	","	111944733	","	222820410	","	51027597	","	workanswer	",1727
"","	2022-03-21 09:51:40	","	2022-03-21 09:51:40	","	2022-03-21 09:51:40	","	111944733	","	222820410	","	51027597	","	workscore	",1727
"","	2022-03-21 09:51:49	","	2022-03-21 09:51:49	","	2022-03-21 09:51:49	","	134305403	","	222652756	","	50621835	","	publishexam	",1727
"","	2022-03-21 09:52:40	","	2022-03-21 09:52:40	","	2022-03-21 09:52:40	","	197689373	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:53:20	","	2022-03-21 09:53:20	","	2022-03-21 09:53:20	","	147392777	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:53:34	","	2022-03-21 09:53:34	","	2022-03-21 09:53:34	","	197687510	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:53:52	","	2022-03-21 09:53:52	","	2022-03-21 09:53:52	","	147392777	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:54:28	","	2022-03-21 09:54:28	","	2022-03-21 09:54:28	","	147392777	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:55:02	","	2022-03-21 09:55:02	","	2022-03-21 09:55:02	","	147392777	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:55:04	","	2022-03-21 09:55:04	","	2022-03-21 09:55:04	","	147392777	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:57:19	","	2022-03-21 09:57:19	","	2022-03-21 09:57:19	","	134305403	","	222652756	","	50621835	","	TCourseNoticeLog	",1727
"","	2022-03-21 09:58:01	","	2022-03-21 09:58:01	","	2022-03-21 09:58:01	","	147386129	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:58:23	","	2022-03-21 09:58:23	","	2022-03-21 09:58:23	","	111944823	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 09:58:37	","	2022-03-21 09:58:37	","	2022-03-21 09:58:37	","	147392060	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:58:47	","	2022-03-21 09:58:47	","	2022-03-21 09:58:47	","	197686211	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:59:20	","	2022-03-21 09:59:20	","	2022-03-21 09:59:20	","	147392060	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 09:59:34	","	2022-03-21 09:59:34	","	2022-03-21 09:59:34	","	197687016	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:59:54	","	2022-03-21 09:59:54	","	2022-03-21 09:59:54	","	197688442	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 09:59:58	","	2022-03-21 09:59:58	","	2022-03-21 09:59:58	","	197686211	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:00:35	","	2022-03-21 10:00:35	","	2022-03-21 10:00:35	","	153867629	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 10:00:42	","	2022-03-21 10:00:42	","	2022-03-21 10:00:42	","	197685063	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:00:43	","	2022-03-21 10:00:43	","	2022-03-21 10:00:43	","	153867629	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:01:12	","	2022-03-21 10:01:12	","	2022-03-21 10:01:12	","	153867629	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 10:01:23	","	2022-03-21 10:01:23	","	2022-03-21 10:01:23	","	197688406	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:01:34	","	2022-03-21 10:01:34	","	2022-03-21 10:01:34	","	153867629	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:01:39	","	2022-03-21 10:01:39	","	2022-03-21 10:01:39	","	197687779	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:01:43	","	2022-03-21 10:01:43	","	2022-03-21 10:01:43	","	153867629	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 10:02:33	","	2022-03-21 10:02:33	","	2022-03-21 10:02:33	","	197688649	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:03:20	","	2022-03-21 10:03:20	","	2022-03-21 10:03:20	","	197687779	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:03	","	2022-03-21 10:04:03	","	2022-03-21 10:04:03	","	197685459	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:20	","	2022-03-21 10:04:20	","	2022-03-21 10:04:20	","	197685995	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:21	","	2022-03-21 10:04:21	","	2022-03-21 10:04:21	","	197687797	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:33	","	2022-03-21 10:04:33	","	2022-03-21 10:04:33	","	197687779	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:41	","	2022-03-21 10:04:41	","	2022-03-21 10:04:41	","	197686211	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:52	","	2022-03-21 10:04:52	","	2022-03-21 10:04:52	","	197685063	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:57	","	2022-03-21 10:04:57	","	2022-03-21 10:04:57	","	197687797	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:04:58	","	2022-03-21 10:04:58	","	2022-03-21 10:04:58	","	197685396	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:04	","	2022-03-21 10:05:04	","	2022-03-21 10:05:04	","	197685995	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:05	","	2022-03-21 10:05:05	","	2022-03-21 10:05:05	","	197687779	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:10	","	2022-03-21 10:05:10	","	2022-03-21 10:05:10	","	197689147	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:18	","	2022-03-21 10:05:18	","	2022-03-21 10:05:18	","	197688568	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:28	","	2022-03-21 10:05:28	","	2022-03-21 10:05:28	","	111944823	","	222808035	","	50991373	","	accesslog	",1727
"","	2022-03-21 10:05:28	","	2022-03-21 10:05:28	","	2022-03-21 10:05:28	","	147386129	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 10:05:30	","	2022-03-21 10:05:30	","	2022-03-21 10:05:30	","	197685063	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:30	","	2022-03-21 10:05:30	","	2022-03-21 10:05:30	","	147386129	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:33	","	2022-03-21 10:05:33	","	2022-03-21 10:05:33	","	197686998	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:37	","	2022-03-21 10:05:37	","	2022-03-21 10:05:37	","	197685323	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:44	","	2022-03-21 10:05:44	","	2022-03-21 10:05:44	","	197687492	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:47	","	2022-03-21 10:05:47	","	2022-03-21 10:05:47	","	147385878	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-03-21 10:05:48	","	2022-03-21 10:05:48	","	2022-03-21 10:05:48	","	197685434	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:05:52	","	2022-03-21 10:05:52	","	2022-03-21 10:05:52	","	197687081	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:06:01	","	2022-03-21 10:06:01	","	2022-03-21 10:06:01	","	197685196	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:06:20	","	2022-03-21 10:06:20	","	2022-03-21 10:06:20	","	197688712	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:06:32	","	2022-03-21 10:06:32	","	2022-03-21 10:06:32	","	197686719	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:06:37	","	2022-03-21 10:06:37	","	2022-03-21 10:06:37	","	197688477	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-03-21 10:07:10	","	2022-03-21 10:07:10	","	2022-03-21 10:07:10	","	190787799	","	222865147	","	51154010	","	accesslog	",1727
"","	2022-03-21 10:10:48	","	2022-03-21 10:10:48	","	2022-03-21 10:10:48	","	113072940	","	222865147	","	51154010	","	TSyncClassroomLog	",1727
"","	2022-03-21 10:12:10	","	2022-03-21 10:12:10	","	2022-03-21 10:12:10	","	147373053	","	222865147	","	51154010	","	accesslog	",1727
"","	2022-03-21 10:12:15	","	2022-03-21 10:12:15	","	2022-03-21 10:12:15	","	147373053	","	222865147	","	51154015	","	accesslog	",1727
"","	2022-03-21 10:12:18	","	2022-03-21 10:12:18	","	2022-03-21 10:12:18	","	147392418	","	223018597	","	51541158	","	accesslog	",1727
"","	2022-03-21 10:13:59	","	2022-03-21 10:13:59	","	2022-03-21 10:13:59	","	147377981	","	222865147	","	51154010	","	accesslog	",1727
"","	2022-03-21 10:14:02	","	2022-03-21 10:14:02	","	2022-03-21 10:14:02	","	147387730	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-21 10:14:02	","	2022-03-21 10:14:02	","	2022-03-21 10:14:02	","	147387730	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-21 10:14:08	","	2022-03-21 10:14:08	","	2022-03-21 10:14:08	","	147390631	","	222865147	","	51154010	","	accesslog	",1727
"","	2022-03-21 10:14:15	","	2022-03-21 10:14:15	","	2022-03-21 10:14:15	","	147392915	","	223018597	","	51541158	","	workanswer	",1727
"","	2022-03-21 10:14:15	","	2022-03-21 10:14:15	","	2022-03-21 10:14:15	","	147392915	","	223018597	","	51541158	","	workscore	",1727
"","	2022-03-21 10:14:44	","	2022-03-21 10:14:44	","	2022-03-21 10:14:44	","	147390631	","	222865147	","	51154010	","	accesslog	",1727
"","	2022-03-21 10:16:56	","	2022-03-21 10:16:56	","	2022-03-21 10:16:56	","	111945910	","	222820410	","	51027597	","	accesslog	",1727
"","	2022-03-21 10:17:16	","	2022-03-21 10:17:16	","	2022-03-21 10:17:16	","	147386129	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-03-21 10:17:16	","	2022-03-21 10:17:16	","	2022-03-21 10:17:16	","	147386129	","	222652756	","	50621835	","	examscore	",1727
